login; location; followers; contributions; stars; contributionsStreak; contributionsCurrentStreak
jjmaestro;Madrid, Spain;36;8;3;2;0
miguelitomola;Spain;11;8;0;2;0
javivelasco;Córdoba, Spain;13;8;9;1;0
ianmonge;Barcelona, Spain;19;8;0;1;0
telemaco;Madrid (Spain);17;8;3;2;0
skozz;Valencia, España;16;7;1;1;0
juanramon;Barcelona, Spain;26;7;11;2;0
Celtico;Spain;20;7;67;1;0
AdrianRibao;Spain;8;7;27;1;0
pelayomendez;Barcelona, Spain;11;7;42;1;0
Walkum;Spain;15;7;0;3;0
sergioccrr;Madrid, Spain;16;7;18;2;0
luiscastro193;Spain;8;7;1;1;0
keoko;Barcelona (Spain);6;7;5;3;0
mhernando;Spain;10;7;4;1;0
ejmeij;Barcelona, Spain;7;7;44;2;0
bordemof;Bilbao (Spain);13;7;0;2;0
jcorreaes;Madrid, Spain;26;7;16;1;0
natxet;Barcelona, Spain;26;6;43;1;0
javiervelezreyes;Madrid (Spain);10;6;16;1;0
vHanda;Barcelona, Spain;10;6;5;1;0
fraguada;Barcelona, Spain;12;6;21;2;0
waninkoko;Salamanca, Spain;129;6;182;2;0
ahfeel;Barcelona, Spain;7;6;13;1;0
makeable;Spain;16;6;984;1;0
vio;Spain;16;6;13;1;0
danilopez;Málaga, Spain;14;6;7;1;0
jlmd;Murcia, Spain;8;6;10;1;0
fdezfuentes;Málaga, Spain;8;6;0;1;0
nickel;Seville (Spain);24;6;21;1;0
jarcos;Sevilla, Spain;6;6;0;1;0
Odyssey;Tarragona (Spain);8;6;0;2;0
orioljimenez;Barcelona, Spain;7;6;0;1;0
haplo;Spain;18;6;21;1;0
lucascepeda;Barcelona, Spain;17;5;0;1;0
mgmacias95;Granada, Spain;10;5;2;1;0
sfrek;Madrid, Spain;9;5;4;1;0
adumont;Madrid, Spain;27;5;44;2;0
MarcosBL;Lugo, Spain;19;5;7;1;0
Robby2023;Madrid, Spain;11;5;0;1;0
damiannogueiras;Vigo - Pontevedra - España;37;5;0;1;0
choan;Barcelona, Spain;22;5;82;1;0
PhoneGapSpain;España;37;5;5;1;0
nackd;Sevilla, Spain;35;5;15;2;0
chupvl;Toledo, Spain;8;5;4;1;0
spejman;Barcelona, Spain;46;5;121;1;0
oscarmlage;Spain;8;5;4;2;0
Silencespainter;spain;7;5;0;1;0
iryoku;Zaragoza, Spain;60;5;352;1;0
laparca;Spain;14;5;9;1;0
chiva;Logroño, Spain;14;5;22;1;0
JavierGonzalez;Cantabria, España;14;5;44;2;0
perichus;Spain;8;5;0;2;0
wagerlabs;Tenerife, Canary Islands, Spain;108;4;53;2;0
seiseises;Valencia, Spain;7;4;2;1;0
sgolivernet;Spain;117;4;309;2;0
zoraidacallejas;Spain;12;4;10;2;0
Rallaz;Eivissa, España;11;4;8;2;0
mayoral;Ciudad Real, Spain;20;4;8;1;0
abailiss;Spain or Amsterdam;14;4;68;1;0
mcdave;Madrid, Spain;27;4;9;2;0
alvaro-cuesta;Spain;25;4;21;1;0
achied;Spain;29;4;34;1;0
jihonrado;Madrid, Spain;7;3;1;1;0
softwhisper;Galicia, Spain;8;3;24;1;0
rastersoft;spain;8;3;133;1;0
amartinj;Madrid, Spain;15;3;0;1;0
reality3d;Madrid, Spain;22;3;55;1;0
javipacheco;Cádiz, Spain;109;3;91;1;0
luxorules;Madrid, Spain;9;3;0;1;0
janogarcia;San Sebastián, Spain.;9;3;3;1;0
mutador;Madrid Spain;6;3;1;1;0
derosa;Spain;10;3;76;1;0
Ferdev;Madrid, Spain;34;3;91;1;0
imobilis;Madrid, Spain;13;3;3;1;0
rlopezdiez;Madrid, Spain;7;3;0;1;0
davidmerinas;Córdoba (Spain);7;3;2;1;0
jorgefuertes;Málaga/Spain;8;3;9;1;0
christos;Spain;50;3;32;2;0
esmiz;Madrid, Spain;10;3;6;1;0
danihuge;spain;7;3;3;1;0
enlavin;Granada, Spain;8;3;3;2;0
crossblaim;Alicante (Spain);39;3;82;1;0
AlejandroJL;Asturias (Spain);22;2;1;1;0
superatmel;Barcelona, España;15;2;1;1;0
adrianmg;Madrid, Spain;19;2;13;1;0
ditman;Madrid, Spain;13;2;0;1;0
chuchiperriman;Santander (Spain);8;2;74;1;0
carlosble;Tenerife, Spain;19;2;1;1;0
kero99;Malaga (Spain);18;2;17;1;0
gc-victor;Palma, España;13;2;14;1;0
micho;Barcelona, Spain;69;2;221;1;0
yizzreel;Spain;11;2;0;1;0
telenieko;Barcelona, Spain;7;2;19;1;0
danidoni;Granollers, Barcelona, Spain;9;2;13;1;0
dsevilla;Murcia, Spain;11;2;16;1;0
Serch16;España;7;2;0;1;0
Ases;Atzeneta, Spain;9;2;5;1;0
Gatonevermind;Barcelona, Spain;6;2;2;1;0
carlossg00;Spain;9;2;63;1;0
reiaguilera;España;20;2;11;1;0
joahking;Barcelona, Spain;13;2;43;1;0
zenx;Spain;9;2;6;1;0
alvarovmz;Spain;13;2;3;1;0
txandy;Spain;11;1;0;1;0
soyoh;Barcelona, Spain;7;1;0;1;0
ajerez;Madrid, Spain;24;1;365;1;0
joecarney;Marbella, Spain;15;1;380;1;0
nandroid;Spain;7;1;61;1;0
tessekkur;Madrid, Spain;28;1;46;1;0
jesusvazquez;Spain;7;1;3;1;0
zuinqstudio;Spain;7;1;138;1;0
wielinde;Palma de Mallorca, Spain;23;1;3;1;0
bicherele;Barcelona, Spain;15;1;111;1;0
egcastro;Barcelona, Spain;12;1;0;1;0
thomasgallagher;Barcelona, Spain;14;1;8;1;0
sertykos;Spain;7;1;0;1;0
searum;Spain;6;1;5;1;0
sevir;Murcia, Spain;6;1;30;1;0
bhernandezsouto;Spain;26;1;0;1;0
skarcha;Lucena del Puerto, Spain;15;1;25;1;0
mrmx;Zaragoza,Spain;8;1;4;1;0
edennis;Barcelona, Spain;18;1;9;1;0
Koltharius;Granada, Spain;8;1;0;1;0
fdelamata;España;7;1;0;1;0
nandoquintana;Bilbao, Basque Country, Spain;9;1;0;1;0
pmartinperez;España;25;1;0;1;0
Nasty35;Spain;10;1;0;1;0
misato;Spain;10;1;102;1;0
sergicollado;Valencia, Spain;7;1;2;1;0
jrozano;Cádiz, Spain;7;1;5;1;0
Wargo;Valencia, Spain;7;1;15;1;0
archenemy;Valladolid, Spain;7;1;5;1;0
copitux;Valladolid, Spain;21;1;143;1;0
eduardo;Seville, Spain;30;1;26;1;0
DavidPombar;Barcelona, Spain;9;1;10;1;0
